"samplename","num_total_snv","num_Clusters","num_clonal_snv","num_subclonal_snv","Subclonal_fraction","cancer_type"
"c307688c-b1fa-47f6-a9e2-1ea41f7645b6",1010,3,662,348,0.344554455,"PAEN"
"c766274a-3c1e-443f-9ed4-c0e2b9c904d1",1265,3,509,756,0.597628458,"PAEN"
"c9e7cff0-aec2-4ff2-8091-7cbea2bf5991",10361,3,8599,1762,0.170060805,"PAEN"
"cef1fb1c-18fa-453a-b87f-295d3b0bc12b",499,4,276,223,0.446893788,"PAEN"
"d404ac28-da11-4746-9c3b-cf0b1888f67b",4947,2,4628,319,0.064483525,"PAEN"
"d515c7d2-2314-46bf-9736-ff3f3d2ab599",5657,2,696,4961,0.87696659,"PAEN"
"d6faafa5-7279-4dc3-be71-45af5c855b34",2759,3,813,1946,0.705328017,"PAEN"
"dc4ba4bc-6333-4fe9-8805-e058cc9e6e18",8516,2,7825,691,0.081141381,"PAEN"
"dc57c2e7-4c5b-4e2b-93c6-f032fcebc2fa",1279,3,770,509,0.397967162,"PAEN"
"dc7faf84-4438-447b-abcf-a3af87043654",4227,2,3732,495,0.117104329,"PAEN"
"de4d6f9f-d64a-41b9-a928-64e79b9f7d5f",1238,4,556,682,0.55088853,"PAEN"
"df2d41c4-7e79-4a46-aa4a-2a11c051ac40",22883,5,7086,15797,0.690337805,"PAEN"
"e07affb1-b6b2-40a4-9c54-0e72f5ea5045",1792,3,1572,220,0.122767857,"PAEN"
"e3eb5217-50e4-49e2-a6fa-f847d091f3c9",2175,3,1181,994,0.457011494,"PAEN"
"e541b5b9-546d-47bc-acd6-4006ce0eec1d",5767,4,3884,1883,0.326512918,"PAEN"
"ed4b53cb-5473-4bc1-9d84-0b0ad93cbd57",1673,3,691,982,0.586969516,"PAEN"
"ee368301-b2f7-428f-9330-67c054c1a09d",947,3,590,357,0.376979937,"PAEN"
"f89ef95e-6e39-420b-a3c2-ccebcc69ce3b",3118,4,2329,789,0.253046825,"PAEN"
"fbea74b5-b1a8-4767-af7c-e179ce8da071",1847,3,1182,665,0.360043313,"PAEN"
"fe63d42b-d471-45b6-9bdf-1a3b55465d37",2456,3,1209,1247,0.507736156,"PAEN"
