"tcga_id","Total_number_SNVs","Number_of_clusters","Number_of_clonal_SNVs","Number_of_subclonal_SNVs","Total_number_SNVs_CDS","Number_subclonal_SNVs_CDS","Subclonal_fraction","sML","cancer_type"
"TCGA-XE-AAO4",43,1,43,0,35,0,0,0,"TGCT"
"TCGA-XE-AAO6",26,2,22,4,19,2,0.153846154,0.105263158,"TGCT"
"TCGA-XE-AAOB",15,3,11,4,13,4,0.266666667,0.307692308,"TGCT"
"TCGA-XE-AAOC",23,4,14,9,20,9,0.391304348,0.45,"TGCT"
"TCGA-XE-AAOF",25,3,7,18,21,15,0.72,0.714285714,"TGCT"
"TCGA-XE-AAOJ",23,2,21,2,19,2,0.086956522,0.105263158,"TGCT"
"TCGA-XY-A89B",37,3,22,15,32,12,0.405405405,0.375,"TGCT"
"TCGA-XY-A8S2",65,3,49,16,55,13,0.246153846,0.236363636,"TGCT"
"TCGA-XY-A9T9",13,2,6,7,12,6,0.538461538,0.5,"TGCT"
"TCGA-YU-A90P",14,4,4,10,11,9,0.714285714,0.818181818,"TGCT"
"TCGA-YU-A90W",29,2,24,5,21,3,0.172413793,0.142857143,"TGCT"
"TCGA-YU-A90Y",17,5,4,13,16,13,0.764705882,0.8125,"TGCT"
"TCGA-YU-A94D",20,4,6,14,14,9,0.7,0.642857143,"TGCT"
"TCGA-YU-A94I",55,4,39,16,44,10,0.290909091,0.227272727,"TGCT"
"TCGA-YU-AA4L",19,6,8,11,13,6,0.578947368,0.461538462,"TGCT"
"TCGA-YU-AA61",14,4,7,7,10,6,0.5,0.6,"TGCT"
"TCGA-ZM-AA05",33,2,12,21,25,17,0.636363636,0.68,"TGCT"
"TCGA-ZM-AA06",21,2,18,3,16,2,0.142857143,0.125,"TGCT"
"TCGA-ZM-AA0B",18,3,13,5,16,5,0.277777778,0.3125,"TGCT"
"TCGA-ZM-AA0E",11,2,8,3,7,3,0.272727273,0.428571429,"TGCT"
"TCGA-ZM-AA0N",23,2,18,5,18,3,0.217391304,0.166666667,"TGCT"
