"tcga_id","Total_number_SNVs","Number_of_clusters","Number_of_clonal_SNVs","Number_of_subclonal_SNVs","Total_number_SNVs_CDS","Number_subclonal_SNVs_CDS","Subclonal_fraction","sML","cancer_type"
"TCGA-EW-A1PH",63,3,41,22,51,18,0.349206349,0.352941176,"BRCA"
"TCGA-EW-A2FS",44,2,26,18,42,17,0.409090909,0.404761905,"BRCA"
"TCGA-EW-A2FW",26,4,18,8,23,7,0.307692308,0.304347826,"BRCA"
"TCGA-EW-A423",84,2,74,10,56,7,0.119047619,0.125,"BRCA"
"TCGA-EW-A6SA",118,5,42,76,85,58,0.644067797,0.682352941,"BRCA"
"TCGA-EW-A6SC",43,3,27,16,32,12,0.372093023,0.375,"BRCA"
"TCGA-EW-A6SD",68,2,54,14,47,11,0.205882353,0.234042553,"BRCA"
"TCGA-GM-A2D9",625,4,138,487,539,422,0.7792,0.782931354,"BRCA"
"TCGA-GM-A2DC",25,2,23,2,20,2,0.08,0.1,"BRCA"
"TCGA-GM-A2DD",68,2,63,5,56,3,0.073529412,0.053571429,"BRCA"
"TCGA-GM-A2DF",53,2,22,31,44,28,0.58490566,0.636363636,"BRCA"
"TCGA-GM-A2DH",222,2,175,47,195,45,0.211711712,0.230769231,"BRCA"
"TCGA-GM-A2DI",86,2,8,78,75,68,0.906976744,0.906666667,"BRCA"
"TCGA-GM-A2DL",43,1,43,0,39,0,0,0,"BRCA"
"TCGA-GM-A2DM",27,5,7,20,26,19,0.740740741,0.730769231,"BRCA"
"TCGA-GM-A2DO",209,2,38,171,191,158,0.818181818,0.827225131,"BRCA"
"TCGA-GM-A3XL",140,2,101,39,92,25,0.278571429,0.27173913,"BRCA"
"TCGA-GM-A4E0",39,2,36,3,30,2,0.076923077,0.066666667,"BRCA"
"TCGA-GM-A5PV",44,2,24,20,33,17,0.454545455,0.515151515,"BRCA"
"TCGA-GM-A5PX",41,2,37,4,27,1,0.097560976,0.037037037,"BRCA"
"TCGA-HN-A2NL",87,2,78,9,76,7,0.103448276,0.092105263,"BRCA"
"TCGA-LD-A7W5",63,2,22,41,48,31,0.650793651,0.645833333,"BRCA"
"TCGA-LD-A9QF",39,3,6,33,27,24,0.846153846,0.888888889,"BRCA"
"TCGA-LL-A50Y",43,3,35,8,33,5,0.186046512,0.151515152,"BRCA"
"TCGA-LL-A5YL",89,2,80,9,67,7,0.101123596,0.104477612,"BRCA"
"TCGA-LL-A5YM",36,3,26,10,24,7,0.277777778,0.291666667,"BRCA"
"TCGA-LL-A6FP",69,3,57,12,53,9,0.173913043,0.169811321,"BRCA"
"TCGA-LL-A6FR",61,2,54,7,38,4,0.114754098,0.105263158,"BRCA"
"TCGA-LL-A73Y",194,2,182,12,128,3,0.06185567,0.0234375,"BRCA"
"TCGA-LL-A740",67,3,44,23,49,16,0.343283582,0.326530612,"BRCA"
"TCGA-LL-A7T0",71,1,71,0,47,0,0,0,"BRCA"
"TCGA-LL-A9Q3",64,2,48,16,54,14,0.25,0.259259259,"BRCA"
"TCGA-OL-A5D6",56,3,47,9,45,9,0.160714286,0.2,"BRCA"
"TCGA-OL-A5D8",33,3,26,7,23,4,0.212121212,0.173913043,"BRCA"
"TCGA-OL-A5RW",242,3,142,100,162,68,0.41322314,0.419753086,"BRCA"
"TCGA-OL-A5RZ",143,2,33,110,117,90,0.769230769,0.769230769,"BRCA"
"TCGA-OL-A66J",64,2,58,6,49,6,0.09375,0.12244898,"BRCA"
"TCGA-OL-A66L",83,2,78,5,69,5,0.060240964,0.072463768,"BRCA"
"TCGA-OL-A66O",30,3,17,13,24,10,0.433333333,0.416666667,"BRCA"
"TCGA-OL-A6VQ",130,2,27,103,96,76,0.792307692,0.791666667,"BRCA"
"TCGA-OL-A97C",65,3,44,21,53,17,0.323076923,0.320754717,"BRCA"
"TCGA-PE-A5DD",78,4,61,17,60,14,0.217948718,0.233333333,"BRCA"
"TCGA-PE-A5DE",661,2,595,66,516,54,0.099848714,0.104651163,"BRCA"
"TCGA-PL-A8LX",48,3,38,10,39,8,0.208333333,0.205128205,"BRCA"
"TCGA-S3-A6ZG",54,2,39,15,42,10,0.277777778,0.238095238,"BRCA"
"TCGA-S3-A6ZH",47,3,39,8,38,5,0.170212766,0.131578947,"BRCA"
"TCGA-S3-AA0Z",65,2,59,6,44,5,0.092307692,0.113636364,"BRCA"
"TCGA-S3-AA11",99,3,71,28,67,17,0.282828283,0.253731343,"BRCA"
"TCGA-S3-AA12",56,2,46,10,38,7,0.178571429,0.184210526,"BRCA"
"TCGA-S3-AA14",23,4,5,18,17,14,0.782608696,0.823529412,"BRCA"
"TCGA-S3-AA15",76,2,4,72,48,46,0.947368421,0.958333333,"BRCA"
"TCGA-S3-AA17",142,2,130,12,93,10,0.084507042,0.107526882,"BRCA"
"TCGA-UL-AAZ6",129,3,101,28,88,21,0.217054264,0.238636364,"BRCA"
"TCGA-UU-A93S",213,2,164,49,160,41,0.230046948,0.25625,"BRCA"
"TCGA-WT-AB41",62,2,55,7,47,5,0.112903226,0.106382979,"BRCA"
"TCGA-XX-A899",63,2,22,41,50,33,0.650793651,0.66,"BRCA"
"TCGA-Z7-A8R5",34,2,12,22,26,16,0.647058824,0.615384615,"BRCA"
"TCGA-Z7-A8R6",105,2,95,10,79,6,0.095238095,0.075949367,"BRCA"
"TCGA-BH-A0B8",96,4,19,77,82,65,0.802083333,0.792682927,"BRCA"
"TCGA-BH-A0BL",67,2,63,4,56,2,0.059701493,0.035714286,"BRCA"
"TCGA-BH-A0H5",160,2,25,135,146,124,0.84375,0.849315068,"BRCA"
"TCGA-E2-A158",93,2,88,5,79,4,0.053763441,0.050632911,"BRCA"
