"samplename","num_total_snv","num_Clusters","num_clonal_snv","num_subclonal_snv","Subclonal_fraction","cancer_type"
"aa20b9ab-dba9-4002-ad45-cafa2f85cef7",2416,2,2259,157,0.064983444,"MALY"
"abedd46c-47b8-4242-adb6-12835400cb3f",21935,1,21935,0,0,"MALY"
"ac2c8928-33a2-4aa0-8bc1-cdfa1ca0b56a",6254,1,6254,0,0,"MALY"
"ad0700e2-048a-4856-a77a-bc0b6f25f0e2",1982,2,1487,495,0.24974773,"MALY"
"b2190e26-1809-4aba-9f45-07c2edb3b4a4",3184,2,3005,179,0.056218593,"MALY"
"b330c50b-c45f-413d-918f-33275d0d8f91",1735,2,1473,262,0.151008646,"MALY"
"b9dbc78e-44ce-427c-bbeb-de8d097bde2c",7443,2,7026,417,0.056025796,"MALY"
"baa02e74-9cae-4996-858e-17d9f52d924b",8642,1,8642,0,0,"MALY"
"bc1d5327-2e76-4e0e-b749-72a559469d0d",13062,1,13062,0,0,"MALY"
"bd6bd940-ef06-433a-80d9-dca5683e9cd2",5067,2,4782,285,0.0562463,"MALY"
"bdbcffb0-c7da-4e7d-8002-9feffe48533c",3239,1,3239,0,0,"MALY"
"c66926a8-474d-482c-bfb7-043029c8b737",6511,2,6068,443,0.068038704,"MALY"
"cc7bba1d-8990-4557-a565-9cff1085f023",2981,1,2981,0,0,"MALY"
"ce85ccf3-6621-4976-b187-2f28d45dd4d9",18984,2,17882,1102,0.058048883,"MALY"
"d31cce9d-1b38-44fd-9378-0d128e12a011",5868,2,5531,337,0.05743013,"MALY"
"d6ee68e5-ceb3-4a63-b3bd-e64fe5398102",4108,3,2568,1540,0.374878286,"MALY"
"d733cf1a-4c42-4def-b6cb-5ef2c6a27fcd",23221,1,23221,0,0,"MALY"
"db9ce6c6-529c-4da6-92c4-f4f3fc3fe109",3087,1,3087,0,0,"MALY"
"dbae3c4e-6d66-483a-a611-7285067bf85c",27421,1,27421,0,0,"MALY"
"dc4bc4c4-2cc1-4a2e-a9f2-613088af17bf",7578,2,6928,650,0.085774611,"MALY"
"dd8f3e1c-6ed6-41c2-957d-6f679a3cb3ca",3880,3,3303,577,0.14871134,"MALY"
"df814571-57f1-4e55-bc1a-c892c568c4ba",3576,1,3576,0,0,"MALY"
"e2b09705-c5c8-48ee-a90e-19648a7bf2cb",7047,2,6521,526,0.074641691,"MALY"
"e2fa7251-507e-4d76-95a3-a228adc3885a",6925,2,6362,563,0.081299639,"MALY"
"e6168db0-d12f-4218-8ab9-bd704201cb2b",24235,2,22920,1315,0.054260367,"MALY"
"e84e0649-a2e8-4873-9cb6-1aa65601ae3a",23171,2,20767,2404,0.103750378,"MALY"
"e98e4e23-a139-4fff-b017-35f3f976eddd",3926,2,3503,423,0.10774325,"MALY"
"ebe0ed67-2d3f-45cd-8f9b-4912595b16a0",10759,2,9717,1042,0.09684915,"MALY"
"f047cb85-8f88-45d5-83c3-0416c9f3fff7",5005,2,4534,471,0.094105894,"MALY"
"f04aecf0-eb12-4ab9-928e-7bcf201b0b40",3477,2,3278,199,0.057233247,"MALY"
"f075dcdb-4b6a-4186-bfc5-c1787c4a14ac",14538,3,10386,4152,0.285596368,"MALY"
"f2c08ac1-4755-4c36-a11d-338d8df9fa0d",2963,2,2786,177,0.059736753,"MALY"
"f60007b3-0603-4ad1-8b47-d2d4c4c621e4",3776,2,3488,288,0.076271186,"MALY"
"f9837a56-7244-4846-a63d-266e6a92f168",4454,2,4130,324,0.072743601,"MALY"
"f9dc999f-6dde-448d-9cf1-2897ddcf7b0b",105833,2,96853,8980,0.084850661,"MALY"
"fce8d8c6-f2a0-43a8-9a7a-b9c519a6686c",42275,1,42275,0,0,"MALY"
"fdf7dfb7-9285-46b3-be60-672164507705",30806,2,28902,1904,0.061806142,"MALY"
