"tcga_id","Total_number_SNVs","Number_of_clusters","Number_of_clonal_SNVs","Number_of_subclonal_SNVs","Total_number_SNVs_CDS","Number_subclonal_SNVs_CDS","Subclonal_fraction","sML","cancer_type"
"TCGA-O9-A75Z",28,5,10,18,23,13,0.642857143,0.565217391,"KIRP"
"TCGA-P4-A5E6",105,3,67,38,89,32,0.361904762,0.359550562,"KIRP"
"TCGA-P4-A5E7",110,2,9,101,94,86,0.918181818,0.914893617,"KIRP"
"TCGA-P4-A5E8",42,2,34,8,35,6,0.19047619,0.171428571,"KIRP"
"TCGA-P4-A5ED",17,4,5,12,15,10,0.705882353,0.666666667,"KIRP"
"TCGA-P4-AAVL",87,2,79,8,74,5,0.091954023,0.067567568,"KIRP"
"TCGA-P4-AAVM",74,4,20,54,60,44,0.72972973,0.733333333,"KIRP"
"TCGA-PJ-A5Z9",72,3,60,12,54,9,0.166666667,0.166666667,"KIRP"
"TCGA-Q2-A5QZ",83,4,25,58,69,50,0.698795181,0.724637681,"KIRP"
"TCGA-SX-A71R",60,2,57,3,50,2,0.05,0.04,"KIRP"
"TCGA-SX-A71S",169,4,86,83,135,71,0.49112426,0.525925926,"KIRP"
"TCGA-SX-A71U",116,2,99,17,92,12,0.146551724,0.130434783,"KIRP"
"TCGA-SX-A71V",134,1,134,0,115,0,0,0,"KIRP"
"TCGA-SX-A71W",48,5,16,32,36,26,0.666666667,0.722222222,"KIRP"
"TCGA-SX-A7SL",109,4,87,22,89,18,0.201834862,0.202247191,"KIRP"
"TCGA-SX-A7SM",86,3,73,13,74,11,0.151162791,0.148648649,"KIRP"
"TCGA-SX-A7SN",127,4,35,92,107,80,0.724409449,0.747663551,"KIRP"
"TCGA-SX-A7SO",54,2,48,6,50,6,0.111111111,0.12,"KIRP"
"TCGA-SX-A7SP",92,5,16,76,73,61,0.826086957,0.835616438,"KIRP"
"TCGA-SX-A7SQ",115,3,74,41,97,32,0.356521739,0.329896907,"KIRP"
"TCGA-SX-A7SR",107,4,30,77,78,56,0.719626168,0.717948718,"KIRP"
"TCGA-SX-A7SS",122,2,111,11,100,9,0.090163934,0.09,"KIRP"
"TCGA-SX-A7SU",56,4,19,37,44,29,0.660714286,0.659090909,"KIRP"
"TCGA-UN-AAZ9",32,3,15,17,24,13,0.53125,0.541666667,"KIRP"
"TCGA-UZ-A9PL",90,4,46,44,74,33,0.488888889,0.445945946,"KIRP"
"TCGA-UZ-A9PM",79,3,18,61,57,44,0.772151899,0.771929825,"KIRP"
"TCGA-UZ-A9PN",83,2,77,6,59,4,0.072289157,0.06779661,"KIRP"
"TCGA-UZ-A9PO",119,5,25,94,90,73,0.789915966,0.811111111,"KIRP"
"TCGA-UZ-A9PP",102,3,89,13,81,11,0.12745098,0.135802469,"KIRP"
"TCGA-UZ-A9PR",129,5,53,76,107,67,0.589147287,0.626168224,"KIRP"
"TCGA-UZ-A9PS",298,3,236,62,236,46,0.208053691,0.194915254,"KIRP"
"TCGA-UZ-A9PU",61,3,51,10,50,7,0.163934426,0.14,"KIRP"
"TCGA-UZ-A9PV",63,4,38,25,53,20,0.396825397,0.377358491,"KIRP"
"TCGA-UZ-A9PX",125,3,74,51,100,41,0.408,0.41,"KIRP"
"TCGA-UZ-A9PZ",65,3,54,11,54,8,0.169230769,0.148148148,"KIRP"
"TCGA-UZ-A9Q0",73,3,32,41,60,33,0.561643836,0.55,"KIRP"
"TCGA-UZ-A9Q1",102,2,93,9,84,6,0.088235294,0.071428571,"KIRP"
"TCGA-WN-A9G9",75,2,24,51,61,42,0.68,0.68852459,"KIRP"
"TCGA-WN-AB4C",118,1,118,0,91,0,0,0,"KIRP"
"TCGA-Y8-A894",97,2,89,8,75,5,0.082474227,0.066666667,"KIRP"
"TCGA-Y8-A895",131,2,118,13,96,9,0.099236641,0.09375,"KIRP"
"TCGA-Y8-A896",127,2,112,15,102,11,0.118110236,0.107843137,"KIRP"
"TCGA-Y8-A898",82,4,15,67,72,57,0.817073171,0.791666667,"KIRP"
"TCGA-Y8-A8RZ",83,3,65,18,66,11,0.21686747,0.166666667,"KIRP"
"TCGA-Y8-A8S1",69,3,19,50,60,43,0.724637681,0.716666667,"KIRP"
"TCGA-A4-7732",53,5,13,40,45,34,0.754716981,0.755555556,"KIRP"
"TCGA-A4-A6HP",119,5,20,99,97,81,0.831932773,0.835051546,"KIRP"
"TCGA-B1-A47M",109,2,14,95,92,79,0.871559633,0.858695652,"KIRP"
"TCGA-B3-4103",63,4,10,53,55,46,0.841269841,0.836363636,"KIRP"
"TCGA-B3-4104",99,3,84,15,86,12,0.151515152,0.139534884,"KIRP"
"TCGA-B3-A6W5",50,4,9,41,37,30,0.82,0.810810811,"KIRP"
"TCGA-B9-4115",71,5,17,54,60,44,0.76056338,0.733333333,"KIRP"
"TCGA-DZ-6133",728,2,99,629,636,546,0.864010989,0.858490566,"KIRP"
"TCGA-DZ-6135",92,3,20,72,79,60,0.782608696,0.759493671,"KIRP"
"TCGA-GL-A9DD",107,2,7,100,86,83,0.934579439,0.965116279,"KIRP"
"TCGA-IZ-8195",87,5,32,55,73,47,0.632183908,0.643835616,"KIRP"
"TCGA-IZ-8196",97,3,40,57,91,53,0.587628866,0.582417582,"KIRP"
"TCGA-KV-A6GD",81,3,20,61,72,56,0.75308642,0.777777778,"KIRP"
"TCGA-Y8-A8RY",80,5,21,59,62,43,0.7375,0.693548387,"KIRP"
"TCGA-Y8-A8S0",50,6,20,30,40,23,0.6,0.575,"KIRP"
