"tcga_id","Total_number_SNVs","Number_of_clusters","Number_of_clonal_SNVs","Number_of_subclonal_SNVs","Total_number_SNVs_CDS","Number_subclonal_SNVs_CDS","Subclonal_fraction","sML","cancer_type"
"TCGA-EL-A4KG",57,2,9,48,52,43,0.842105263,0.826923077,"THCA"
"TCGA-EL-A4KI",21,4,8,13,19,12,0.619047619,0.631578947,"THCA"
"TCGA-EM-A1YA",14,4,3,11,10,8,0.785714286,0.8,"THCA"
"TCGA-EM-A1YE",11,3,6,5,11,5,0.454545455,0.454545455,"THCA"
"TCGA-EM-A22I",11,5,2,9,10,8,0.818181818,0.8,"THCA"
"TCGA-EM-A22J",176,2,33,143,153,125,0.8125,0.816993464,"THCA"
"TCGA-EM-A22K",17,4,4,13,14,10,0.764705882,0.714285714,"THCA"
"TCGA-EM-A22L",30,2,7,23,27,21,0.766666667,0.777777778,"THCA"
"TCGA-EM-A22M",112,2,6,106,99,94,0.946428571,0.949494949,"THCA"
"TCGA-EM-A22O",40,3,19,21,38,21,0.525,0.552631579,"THCA"
"TCGA-EM-A22P",16,2,12,4,14,3,0.25,0.214285714,"THCA"
"TCGA-EM-A2CJ",75,2,5,70,68,64,0.933333333,0.941176471,"THCA"
"TCGA-EM-A2CK",22,3,4,18,19,15,0.818181818,0.789473684,"THCA"
"TCGA-EM-A2CM",38,4,22,16,33,14,0.421052632,0.424242424,"THCA"
"TCGA-EM-A2CN",214,2,14,200,174,163,0.934579439,0.936781609,"THCA"
"TCGA-EM-A2CO",16,4,5,11,16,11,0.6875,0.6875,"THCA"
"TCGA-EM-A2CU",23,2,6,17,22,16,0.739130435,0.727272727,"THCA"
"TCGA-EM-A2OV",16,3,7,9,15,8,0.5625,0.533333333,"THCA"
"TCGA-EM-A2OW",18,5,6,12,15,11,0.666666667,0.733333333,"THCA"
"TCGA-EM-A2OY",16,3,11,5,13,4,0.3125,0.307692308,"THCA"
"TCGA-EM-A2OZ",61,2,6,55,51,45,0.901639344,0.882352941,"THCA"
"TCGA-EM-A2P1",20,4,4,16,16,13,0.8,0.8125,"THCA"
"TCGA-EM-A2P2",20,5,11,9,19,9,0.45,0.473684211,"THCA"
"TCGA-EM-A2P3",13,5,2,11,12,10,0.846153846,0.833333333,"THCA"
"TCGA-EM-A3AK",13,3,3,10,12,9,0.769230769,0.75,"THCA"
"TCGA-EM-A3AL",15,4,6,9,15,9,0.6,0.6,"THCA"
"TCGA-EM-A3AO",10,4,6,4,9,4,0.4,0.444444444,"THCA"
"TCGA-EM-A3AQ",12,3,4,8,12,8,0.666666667,0.666666667,"THCA"
"TCGA-EM-A3FK",11,5,3,8,9,6,0.727272727,0.666666667,"THCA"
"TCGA-EM-A3FL",12,3,5,7,12,7,0.583333333,0.583333333,"THCA"
"TCGA-EM-A3FM",20,5,3,17,16,14,0.85,0.875,"THCA"
"TCGA-EM-A3FN",22,5,5,17,18,15,0.772727273,0.833333333,"THCA"
"TCGA-EM-A3FP",15,4,9,6,14,6,0.4,0.428571429,"THCA"
"TCGA-EM-A3FQ",14,3,3,11,11,9,0.785714286,0.818181818,"THCA"
"TCGA-EM-A3FR",16,6,4,12,14,10,0.75,0.714285714,"THCA"
"TCGA-EM-A3O3",41,3,31,10,36,9,0.243902439,0.25,"THCA"
"TCGA-EM-A3O6",13,6,3,10,11,9,0.769230769,0.818181818,"THCA"
"TCGA-EM-A3O7",13,3,4,9,11,7,0.692307692,0.636363636,"THCA"
"TCGA-EM-A3O8",11,6,2,9,5,3,0.818181818,0.6,"THCA"
"TCGA-EM-A3O9",11,4,2,9,11,9,0.818181818,0.818181818,"THCA"
"TCGA-EM-A3ST",23,3,11,12,19,12,0.52173913,0.631578947,"THCA"
"TCGA-EM-A4FK",11,4,5,6,11,6,0.545454545,0.545454545,"THCA"
"TCGA-EM-A4FM",25,5,5,20,25,20,0.8,0.8,"THCA"
"TCGA-EM-A4FN",16,5,5,11,16,11,0.6875,0.6875,"THCA"
"TCGA-EM-A4FO",17,3,4,13,15,11,0.764705882,0.733333333,"THCA"
"TCGA-EM-A4FV",27,4,7,20,26,19,0.740740741,0.730769231,"THCA"
"TCGA-ET-A25G",21,4,12,9,13,6,0.428571429,0.461538462,"THCA"
"TCGA-ET-A25I",16,4,3,13,14,11,0.8125,0.785714286,"THCA"
"TCGA-ET-A25J",15,4,6,9,12,7,0.6,0.583333333,"THCA"
"TCGA-ET-A25K",21,2,4,17,19,15,0.80952381,0.789473684,"THCA"
"TCGA-ET-A25O",23,4,4,19,17,13,0.826086957,0.764705882,"THCA"
"TCGA-ET-A25R",16,4,3,13,16,13,0.8125,0.8125,"THCA"
"TCGA-ET-A2MX",13,6,4,9,11,8,0.692307692,0.727272727,"THCA"
"TCGA-ET-A2MY",70,3,11,59,66,55,0.842857143,0.833333333,"THCA"
"TCGA-ET-A2N0",13,4,3,10,13,10,0.769230769,0.769230769,"THCA"
"TCGA-ET-A2N1",19,4,3,16,19,16,0.842105263,0.842105263,"THCA"
"TCGA-ET-A2N3",10,5,3,7,7,6,0.7,0.857142857,"THCA"
"TCGA-ET-A2N4",21,4,7,14,20,13,0.666666667,0.65,"THCA"
"TCGA-ET-A2N5",10,4,5,5,10,5,0.5,0.5,"THCA"
"TCGA-ET-A39I",13,4,6,7,11,5,0.538461538,0.454545455,"THCA"
"TCGA-ET-A39P",95,2,23,72,79,61,0.757894737,0.772151899,"THCA"
"TCGA-ET-A3BN",11,4,3,8,9,8,0.727272727,0.888888889,"THCA"
"TCGA-ET-A3BQ",17,5,3,14,17,14,0.823529412,0.823529412,"THCA"
"TCGA-ET-A3BV",28,4,5,23,27,23,0.821428571,0.851851852,"THCA"
"TCGA-ET-A3BW",13,4,5,8,11,8,0.615384615,0.727272727,"THCA"
"TCGA-ET-A3BX",12,6,2,10,8,6,0.833333333,0.75,"THCA"
"TCGA-ET-A3DO",13,5,2,11,12,11,0.846153846,0.916666667,"THCA"
"TCGA-ET-A3DP",22,3,4,18,21,17,0.818181818,0.80952381,"THCA"
"TCGA-ET-A3DR",17,4,3,14,14,12,0.823529412,0.857142857,"THCA"
"TCGA-ET-A3DU",19,4,3,16,17,15,0.842105263,0.882352941,"THCA"
"TCGA-ET-A3DW",23,3,6,17,20,16,0.739130435,0.8,"THCA"
"TCGA-ET-A40Q",16,4,4,12,12,9,0.75,0.75,"THCA"
"TCGA-ET-A40S",14,5,6,8,11,6,0.571428571,0.545454545,"THCA"
"TCGA-ET-A40T",21,3,12,9,14,8,0.428571429,0.571428571,"THCA"
"TCGA-ET-A4KQ",10,3,2,8,9,8,0.8,0.888888889,"THCA"
"TCGA-FE-A22Z",23,3,17,6,17,6,0.260869565,0.352941176,"THCA"
"TCGA-FE-A231",19,4,11,8,16,8,0.421052632,0.5,"THCA"
"TCGA-FE-A232",15,5,3,12,15,12,0.8,0.8,"THCA"
"TCGA-FE-A233",14,4,3,11,11,8,0.785714286,0.727272727,"THCA"
"TCGA-FE-A234",12,5,2,10,9,7,0.833333333,0.777777778,"THCA"
"TCGA-FE-A236",14,4,4,10,10,7,0.714285714,0.7,"THCA"
"TCGA-FE-A237",30,2,2,28,24,23,0.933333333,0.958333333,"THCA"
"TCGA-FE-A23A",13,4,2,11,9,7,0.846153846,0.777777778,"THCA"
"TCGA-FE-A3PC",25,4,5,20,23,19,0.8,0.826086957,"THCA"
"TCGA-FE-A3PD",11,3,4,7,9,5,0.636363636,0.555555556,"THCA"
"TCGA-FK-A3S3",11,4,2,9,9,7,0.818181818,0.777777778,"THCA"
"TCGA-FK-A3SD",22,4,4,18,19,15,0.818181818,0.789473684,"THCA"
"TCGA-FK-A3SH",16,4,3,13,15,12,0.8125,0.8,"THCA"
"TCGA-FY-A2QD",16,3,3,13,14,11,0.8125,0.785714286,"THCA"
"TCGA-FY-A3BL",392,2,26,366,342,319,0.933673469,0.932748538,"THCA"
"TCGA-FY-A3I5",16,5,5,11,13,8,0.6875,0.615384615,"THCA"
"TCGA-FY-A3NN",14,4,3,11,12,9,0.785714286,0.75,"THCA"
"TCGA-FY-A3NP",15,4,3,12,13,10,0.8,0.769230769,"THCA"
"TCGA-FY-A3R6",10,3,2,8,10,8,0.8,0.8,"THCA"
"TCGA-FY-A3R9",26,4,4,22,19,17,0.846153846,0.894736842,"THCA"
"TCGA-FY-A40M",15,5,7,8,14,7,0.533333333,0.5,"THCA"
"TCGA-FY-A4B3",14,4,4,10,13,10,0.714285714,0.769230769,"THCA"
"TCGA-FY-A4B4",16,5,3,13,15,13,0.8125,0.866666667,"THCA"
"TCGA-FY-A76V",13,5,2,11,11,9,0.846153846,0.818181818,"THCA"
"TCGA-H2-A3RH",18,2,7,11,16,10,0.611111111,0.625,"THCA"
"TCGA-H2-A421",30,4,5,25,25,23,0.833333333,0.92,"THCA"
"TCGA-H2-A422",15,4,7,8,14,7,0.533333333,0.5,"THCA"
"TCGA-IM-A3ED",11,4,2,9,10,8,0.818181818,0.8,"THCA"
"TCGA-IM-A3U2",42,5,10,32,35,28,0.761904762,0.8,"THCA"
"TCGA-IM-A3U3",19,4,3,16,18,15,0.842105263,0.833333333,"THCA"
"TCGA-IM-A41Y",33,5,6,27,31,25,0.818181818,0.806451613,"THCA"
"TCGA-IM-A4EB",14,5,3,11,14,11,0.785714286,0.785714286,"THCA"
"TCGA-J8-A3NZ",12,6,2,10,10,8,0.833333333,0.8,"THCA"
"TCGA-J8-A3O1",25,5,7,18,20,15,0.72,0.75,"THCA"
"TCGA-J8-A3O2",19,5,3,16,17,14,0.842105263,0.823529412,"THCA"
"TCGA-J8-A3YD",13,2,2,11,10,9,0.846153846,0.9,"THCA"
"TCGA-J8-A3YF",30,4,5,25,28,23,0.833333333,0.821428571,"THCA"
"TCGA-J8-A42S",14,4,3,11,14,11,0.785714286,0.785714286,"THCA"
